negatives
"('Q06413', 'Q14135')"
"('Q14790', 'P10275')"
"('P48039', 'P50150')"
"('Q9H1D9', 'O75521')"
"('Q14315', 'Q9UBF9')"
"('P51668', 'Q9H6Y7')"
"('P31749', 'P10398')"
"('P01730', 'P01906')"
"('Q02878', 'O95819')"
"('Q15853', 'P06748')"
"('P51665', 'P61289')"
"('P04637', 'P31947')"
"('Q8N1F7', 'O00422')"
"('P04150', 'Q15596')"
"('P63104', 'Q9UQB8')"
"('Q13838', 'P62993')"
"('O95644', 'Q04206')"
"('Q9P2S5', 'P20618')"
"('P25116', 'P63215')"
"('P46736', 'P0C0S5')"
"('Q9NSV4', 'Q9UQB8')"
"('P56385', 'P56134')"
"('O00571', 'P60228')"
"('Q9UL51', 'Q15788')"
"('P00533', 'P03372')"
"('P10767', 'P00533')"
"('Q9UGN5', 'Q8WUE5')"
"('P49840', 'Q96G01')"
"('P01127', 'P35968')"
"('P67809', 'Q01130')"
"('O95619', 'Q9NPF5')"
"('Q8NG27', 'Q8IYI8')"
"('O00232', 'O43242')"
"('Q9UL63', 'Q15287')"
"('Q8N2W9', 'P21246')"
"('O75643', 'P55769')"
"('Q99871', 'Q9NVX0')"
"('P47756', 'P01241')"
"('P17844', 'Q9UL18')"
"('P56856', 'O95832')"
"('P51817', 'Q12791')"
"('A8K6C2', 'P40238')"
"('P68400', 'P09038')"
"('Q99471', 'P01241')"
"('P30559', 'P84996')"
"('Q8WW43', 'Q04721')"
"('Q86V81', 'Q9UKK6')"
"('P07384', 'O75629')"
"('Q5JVS0', 'Q99873')"
"('P84243', 'Q9Y6K1')"
"('P67870', 'Q5T280')"
"('Q9Y4K3', 'P09874')"
"('Q99558', 'Q9NYJ8')"
"('P63000', 'Q9BYG4')"
"('P35232', 'Q08999')"
"('O00221', 'O15084')"
"('A6NMX2', 'O43432')"
"('P12931', 'P04626')"
"('P27540', 'P00338')"
"('Q8TAD8', 'Q15047')"
"('P55201', 'Q8WYH8')"
"('Q8N5R6', 'Q12933')"
"('Q9H461', 'O14640')"
"('P04183', 'Q7L5N1')"
"('Q15654', 'P18583')"
"('Q12873', 'Q8NC51')"
"('P51681', 'P19387')"
"('Q14542', 'P0CG48')"
"('P60484', 'P03950')"
"('P45983', 'Q12778')"
"('P50570', 'Q9Y478')"
"('P53365', 'P61204')"
"('P07814', 'Q01201')"
"('P53618', 'P11274')"
"('Q24JQ0', 'Q99750')"
"('P26232', 'P27348')"
"('Q9HAP6', 'O95477')"
"('P17302', 'P68371')"
"('O95793', 'Q02878')"
"('Q13485', 'Q13795')"
"('P35637', 'P17947')"
"('Q12834', 'O75496')"
"('P20073', 'O14775')"
"('Q9BUZ4', 'P17980')"
"('Q15833', 'P63027')"
"('P52735', 'O14513')"
"('P0C5Y9', 'Q969S8')"
"('Q9UH62', 'P56645')"
"('Q8WYH8', 'P33993')"
"('P63215', 'Q99677')"
"('Q13564', 'Q9NRR5')"
"('P05106', 'Q03135')"
"('P62241', 'Q15843')"
"('P11166', 'P27824')"
"('P62993', 'Q9NZS9')"
"('Q00610', 'Q9UJY5')"
"('P48637', 'P04406')"
"('Q9P0M6', 'Q16778')"
"('Q92804', 'P21675')"
"('O95989', 'O14737')"
"('Q13526', 'P24928')"
"('O75800', 'O43164')"
"('P34947', 'P25025')"
"('Q8NH49', 'P38405')"
"('P10720', 'P51686')"
"('P51610', 'Q92831')"
"('406920', 'P54253')"
"('P78368', 'O15534')"
"('Q14164', 'Q9P2J5')"
"('Q96LZ3', 'Q8NHZ8')"
"('O43169', 'P23508')"
"('P56545', 'Q96KM6')"
"('Q16539', 'P16220')"
"('Q8WYA1', 'O15516')"
"('Q9NV56', 'Q9NXR8')"
"('P13612', 'P60709')"
"('Q13233', 'Q13451')"
"('Q96B02', 'Q9BZR9')"
"('O00626', 'P49238')"
"('Q9UP38', 'P09471')"
"('Q16619', 'P26951')"
"('Q9NS23', 'P49711')"
"('P56750', 'P56746')"
"('P68400', 'P31947')"
"('P09234', 'O43251')"
"('Q13867', 'P05067')"
"('P62888', 'P46777')"
"('Q9HCK4', 'P43146')"
"('P31943', 'P09651')"
"('Q15796', 'O00238')"
"('Q04917', 'Q92974')"
"('P01871', 'Q8NGV6')"
"('O43295', 'Q92558')"
"('P50150', 'P27986')"
"('P62993', 'Q9H2X0')"
"('Q92793', 'P12931')"
"('406987', 'P14780')"
"('P43246', 'P12004')"
"('P01566', 'Q99062')"
"('P62487', 'P19387')"
"('P78545', 'Q9NZC4')"
"('Q96QF0', 'P20336')"
"('Q8N149', 'P43405')"
"('O00329', 'P16144')"
"('Q9H1J7', 'P56705')"
"('P13747', 'O15533')"
"('O95832', 'C9JDP6')"
"('A6NHT5', 'P46379')"
"('P16104', 'P14618')"
"('Q9ULW0', 'O75330')"
"('P20936', 'P10301')"
"('O15162', 'Q8WV24')"
"('O94875', 'P31947')"
"('Q16576', 'Q9UBB5')"
"('P51817', 'P48051')"
"('P08107', 'Q9NYB0')"
"('Q9Y2W2', 'P12931')"
"('P43686', 'O00232')"
"('Q16690', 'Q15759')"
"('P12270', 'P49792')"
"('O15357', 'Q9BX66')"
"('P11362', 'P29353')"
"('P55210', 'P10275')"
"('O00459', 'P35790')"
"('Q14831', 'P63218')"
"('P49746', 'P23229')"
"('P52434', 'Q9GZS3')"
"('P63279', 'O43255')"
"('Q9Y2I6', 'O95251')"
"('Q96ED9', 'O14639')"
"('Q5VSY0', 'O60381')"
"('P10415', 'Q12983')"
"('P04629', 'P98077')"
"('P50570', 'P46108')"
"('P01111', 'P27986')"
"('Q8TC12', 'O43570')"
"('Q13489', 'O15379')"
"('P0CG47', 'P26358')"
"('Q9Y2T1', 'O14640')"
"('Q9UKW4', 'P62993')"
"('Q9Y385', 'O43164')"
"('Q15800', 'Q15738')"
"('Q8WXH5', 'P26951')"
"('159162', 'P84103')"
"('Q96FJ2', 'Q9P2Z0')"
"('P42336', 'Q9UN42')"
"('Q14203', 'Q9NRI5')"
"('Q15287', 'Q01130')"
"('P31946', 'P48729')"
"('P04637', 'Q92793')"
"('O00459', 'P36542')"
"('O75529', 'Q16531')"
"('406888', 'Q9H9Z2')"
"('P0C1Z6', 'P62805')"
"('P20702', 'P17275')"
"('P53350', 'O60216')"
"('P31947', 'O95171')"
"('P62633', 'P62249')"
"('P46527', 'P30279')"
"('P55072', 'Q96IV0')"
"('Q9NX02', 'Q14676')"
"('O15372', 'Q9UBQ5')"
"('P51816', 'P19174')"
"('P30405', 'Q9H0C2')"
"('P23760', 'P12931')"
"('P16220', 'Q96T25')"
"('Q13233', 'P46781')"
"('O15287', 'P51587')"
"('P04637', 'P55212')"
"('O15379', 'Q8WUI4')"
"('Q16254', 'Q9HAW4')"
"('O60861', 'O60610')"
"('Q8NBZ0', 'P0C1Z6')"
"('P15248', 'P16471')"
"('Q9NRR5', 'O15209')"
"('Q12884', 'P10082')"
"('P01100', 'P20226')"
"('P21359', 'Q07889')"
"('Q02809', 'Q99759')"
"('P21912', 'Q99684')"
"('Q9H4W6', 'O00255')"
"('407040', 'O00716')"
"('P27540', 'P01344')"
"('Q9NTG7', 'O00429')"
"('P56706', 'Q9ULV1')"
"('Q05048', 'Q9H0L4')"
"('Q96B01', 'Q06609')"
"('Q9H2G2', 'P34820')"
"('P42677', 'P35544')"
"('Q9GZT8', 'Q9NRG1')"
"('Q9H0E2', 'P98170')"
"('Q9H9A7', 'P55055')"
"('P46459', 'P23470')"
"('Q13077', 'P55209')"
"('Q9UBI6', 'O60266')"
"('Q86Y39', 'O95298')"
"('O95777', 'P42898')"
"('P23458', 'P58753')"
"('P62304', 'P57678')"
"('Q13554', 'P28482')"
"('O96019', 'Q92993')"
"('P63104', 'Q7L576')"
"('O75815', 'P30153')"
"('407026', 'P11047')"
"('P18124', 'P61313')"
"('Q13568', 'Q99836')"
"('Q13315', 'Q9UJ04')"
"('P33076', 'O43242')"
"('Q9NRG9', 'Q5SRE5')"
"('P03372', 'Q8N1N5')"
"('Q5VTD9', '26012')"
"('P35626', 'O43749')"
"('P08107', 'P10809')"
"('P26447', 'Q99075')"
"('P27986', 'Q6ZUJ8')"
"('Q9Y5J5', 'Q13232')"
"('Q93045', 'O76081')"
"('P63000', 'P19525')"
"('P62899', 'P46778')"
"('P30793', 'Q96F85')"
"('P50052', 'P50148')"
"('Q96CF2', 'P40818')"
"('Q13330', 'Q9BTC8')"
"('Q16531', 'Q13620')"
"('P52907', 'Q14164')"
"('Q9BWH2', 'Q53FA7')"
"('Q9UKX5', 'P12931')"
"('Q05513', 'Q13501')"
"('Q99459', 'Q15645')"
"('P16520', 'Q92806')"
"('P29590', 'P63165')"
"('O60603', 'Q15654')"
"('Q9P2J5', 'Q04206')"
"('Q13546', 'Q12933')"
"('Q9Y2X7', 'O43294')"
"('Q96EB6', 'Q07021')"
"('P38398', 'Q99708')"
"('O14978', 'Q9UMX1')"
"('O43318', 'P78537')"
"('O14974', 'P60660')"
"('Q49AN0', 'O15516')"
"('P35268', 'P18077')"
"('Q92620', 'Q08170')"
"('P62753', 'P25398')"
"('O14920', 'O95163')"
"('Q15750', 'O60287')"
"('Q9H8W4', 'Q8N7W2')"
"('Q14192', 'P05556')"
"('Q16629', 'P61978')"
"('P53567', 'P33076')"
"('P05198', 'P60228')"
"('P05387', 'P47914')"
"('Q9UBF6', 'Q15345')"
"('P40337', 'Q13404')"
"('P08670', 'Q53TS8')"
"('Q9NRI5', 'Q9UNH7')"
"('P32121', 'P51685')"
"('P16220', 'Q9H7R5')"
"('Q08379', 'Q7Z3C6')"
"('Q9H5Z1', 'Q99798')"
"('P22681', 'Q9HC73')"
"('Q15262', 'O95257')"
"('P49959', 'Q96PY6')"
"('Q13751', 'P13612')"
"('P36578', 'P62913')"
"('Q14247', 'Q13153')"
"('O96007', 'P32969')"
"('P00488', 'P05160')"
"('Q9H2X0', 'P22003')"
"('P68371', 'Q6PEY2')"
"('P63104', 'Q6R327')"
"('P04183', 'Q14240')"
"('P05000', 'P40238')"
"('P27482', 'P01116')"
"('P35222', 'Q86UL8')"
"('P62829', 'Q9UL18')"
"('P29400', 'P17301')"
"('Q9NR33', 'O75528')"
"('P08581', 'P18031')"
"('P31947', 'P30304')"
"('Q92835', 'P52333')"
"('Q13478', 'O95256')"
"('O95644', 'P60568')"
"('P30046', 'P40337')"
"('P22612', 'P23634')"
"('P05060', 'Q99700')"
"('Q7Z434', 'Q13489')"
"('P24928', 'Q9BYW2')"
"('Q9P0J0', 'O95167')"
"('Q13315', 'Q9UPZ3')"
"('P15153', 'O14639')"
"('406971', 'P30291')"
"('Q6PGQ7', 'P22607')"
"('Q13451', 'Q9Y572')"
"('Q8IUR7', 'Q15287')"
"('P05129', 'O14807')"
"('P58753', 'Q15109')"
"('Q15375', 'Q8N5V2')"
"('Q92985', 'Q9BVS5')"
"('Q9UN42', 'P32418')"
"('O60671', 'O60921')"
"('P14618', 'P49407')"
"('P02766', 'Q9UQB3')"
"('O15264', 'P31749')"
"('Q92759', 'P51946')"
"('P53803', 'Q9Y2S0')"
"('P49841', 'Q05397')"
"('O75379', 'Q9UEU0')"
"('O94855', 'Q15437')"
"('P00519', 'P25963')"
"('Q14653', 'Q9Y5Q3')"
"('Q9UQM7', 'Q7Z3S7')"
"('P00533', 'Q92569')"
"('P54253', 'Q9H4I2')"
"('P34130', 'P04629')"
"('P15104', 'Q9UKL3')"
"('P06241', 'P18433')"
"('O75925', 'Q14765')"
"('Q96P48', 'O14763')"
"('P10451', 'Q14790')"
"('Q96E35', 'Q9H7B4')"
"('P01112', 'Q8WWW0')"
"('Q8NF64', 'Q9Y467')"
"('P05129', 'Q08462')"
"('Q9NRI5', 'P62873')"
"('Q9ULV8', 'P16234')"
"('P04626', 'Q8WV28')"
"('Q9UJM3', 'P00403')"
"('O43677', 'Q9UI09')"
"('Q9GZY0', 'O15504')"
"('P01903', 'P28067')"
"('P62330', 'P37837')"
"('P51948', 'Q13889')"
"('Q04864', 'Q15306')"
"('P42229', 'P10828')"
"('P06756', 'Q08043')"
"('P35225', 'Q01344')"
"('P84077', 'P01106')"
"('O95453', 'Q99728')"
"('A8TX70', 'P18827')"
"('Q9UKE5', 'Q15008')"
"('P67809', 'Q86V81')"
"('Q13123', 'Q8TBK6')"
"('Q9H2G2', 'Q14315')"
"('P62879', 'Q9NQ66')"
"('P51948', 'P24864')"
"('P10515', 'P08559')"
"('Q9BTM1', 'Q99880')"
"('Q16627', 'P46092')"
"('O75159', 'Q14627')"
"('Q9GZN7', 'Q9NRI5')"
"('Q02962', 'Q02363')"
"('P07357', 'P02748')"
"('Q9H2G2', 'P98082')"
"('P55795', 'Q8IX12')"
"('Q9H169', 'Q8WWQ0')"
"('Q14872', 'O15131')"
"('Q14653', 'P58753')"
"('P09651', 'P35222')"
"('Q6I9Y2', 'Q12873')"
"('O14640', 'P21291')"
"('Q96PV7', 'P30304')"
"('Q13620', 'Q04726')"
"('Q9UKM9', 'Q13573')"
"('Q9Y6K1', 'P45973')"
"('O00329', 'Q8TCU6')"
"('Q9Y3A3', 'Q8WUW1')"
"('Q15047', 'P30519')"
"('Q9HBI1', 'Q99459')"
"('P62241', 'P62266')"
"('P78344', 'P06493')"
"('O75593', 'P27986')"
"('A4D0S4', 'P05106')"
"('Q13838', 'Q13509')"
"('O75365', 'P33993')"
"('O14763', 'Q12933')"
"('P62899', 'P36578')"
"('O60675', 'Q16665')"
"('Q92616', 'Q9HAW0')"
"('Q8NI35', 'P56750')"
"('406952', 'P38936')"
"('P35250', 'P10644')"
"('P15880', 'P42677')"
"('P51817', 'P18146')"
"('Q9BZ29', 'Q92730')"
"('Q9UIM3', 'Q13432')"
"('O14735', 'Q9H1C4')"
"('P18146', 'Q01851')"
"('Q5TB80', 'Q9BS40')"
"('Q9C0K7', 'Q15831')"
"('Q01780', 'Q99558')"
"('Q13485', 'Q14192')"
"('P61163', 'P01889')"
"('Q86YM7', 'Q9NSB8')"
"('P01889', 'O75531')"
"('Q15287', 'P21127')"
"('O00418', 'P06493')"
"('O95169', 'O15239')"
"('O94842', 'Q96KM6')"
"('Q9GZT8', 'P61457')"
"('O14512', 'Q9HC73')"
"('Q96EB6', 'P58012')"
"('O75251', 'P03901')"
"('5512', 'Q15435')"
"('O75970', 'O95500')"
"('P53816', 'P30153')"
"('P03897', 'Q86Y39')"
"('Q15714', 'Q9H4A3')"
"('Q16537', 'Q8WXS5')"
"('P49715', 'P05164')"
"('P02768', 'Q9H6Q3')"
"('Q6H3X3', 'O43908')"
"('Q96N46', 'Q15834')"
"('P10586', 'O14654')"
"('Q9P2M7', 'P63104')"
"('O75581', 'Q9H461')"
"('P68133', 'Q16658')"
"('P49792', 'Q5SRE5')"
"('P16885', 'Q14247')"
"('P68431', 'P49321')"
"('P51149', 'P04350')"
"('O14905', 'O75581')"
"('P62158', 'Q15653')"
"('P48729', 'O15151')"
"('P16333', 'P21917')"
"('P03897', 'O00217')"
"('P20936', 'Q03135')"
"('Q00887', 'P18146')"
"('P84098', 'P05387')"
"('P57059', 'Q53ET0')"
"('P03915', 'O95182')"
"('Q9BZ29', 'Q96L33')"
"('P26641', 'Q92597')"
"('Q9NS73', 'P78537')"
"('O60814', 'Q13547')"
"('O43765', 'Q9Y624')"
"('P48730', 'Q96RY5')"
"('Q13535', 'O95707')"
"('P43629', 'Q06124')"
"('P10644', 'Q8TBE0')"
"('Q14186', 'Q99856')"
"('O95793', 'Q09161')"
"('P08238', 'P13805')"
"('P50458', 'P12644')"
"('Q15287', 'O95782')"
"('O60603', 'P61073')"
"('P08173', 'P63211')"
"('O00303', 'P18206')"
"('Q12834', 'Q9H1A4')"
"('Q9BRR9', 'P61586')"
"('Q92922', 'Q86U86')"
"('Q15019', 'Q9H9E3')"
"('Q9BXR0', 'Q7L5N1')"
"('P21359', 'Q02556')"
"('Q70Z53', 'Q12852')"
"('Q9H4A3', 'Q15714')"
"('Q96IF1', 'Q9Y4K3')"
"('P56524', 'P25963')"
"('Q13501', 'Q96GM8')"
"('P78545', 'Q15323')"
"('Q6PEY2', 'Q96NA2')"
"('O75478', 'Q96ES7')"
"('Q14192', 'Q13683')"
"('P01106', 'Q9HAQ2')"
"('P62330', 'P04843')"
"('Q13547', 'P62805')"
"('Q6WCQ1', 'O94832')"
"('A6NMZ7', 'P23229')"
"('O00182', 'P20701')"
"('P05783', 'O75190')"
"('Q15648', 'Q9Y2X0')"
"('Q15047', 'P63279')"
"('P51843', 'P61201')"
"('Q09028', 'Q9H160')"
"('P05129', 'P61586')"
"('O14640', 'Q96GF1')"
"('O95405', 'Q7Z6E9')"
"('P05556', 'P22612')"
"('Q9H8Y8', 'Q15369')"
"('P62979', 'P54578')"
"('Q04206', 'P67775')"
"('P07948', 'Q9HCN6')"
"('O00444', 'Q5VWP2')"
"('Q9P212', 'Q16513')"
"('Q9NVI7', 'P19438')"
"('O75369', 'P08648')"
"('O95832', 'P18146')"
"('Q92830', 'P01106')"
"('Q92956', 'Q14919')"
"('Q9NX18', 'Q9GZT6')"
"('P78537', 'Q9NS73')"
"('Q01658', 'Q14919')"
"('Q07869', 'Q96MF2')"
"('P60604', 'O60291')"
"('Q92608', 'P61587')"
"('P01106', 'O00567')"
"('P01116', 'Q02750')"
"('P17612', 'P63096')"
"('P33176', 'Q14164')"
"('5512', 'P41236')"
"('P33176', 'P22392')"
"('Q15287', 'Q86V81')"
"('P78348', 'Q9NRD5')"
"('Q92574', 'P27348')"
"('Q9H4P4', 'Q15303')"
"('Q9BTT4', 'P30086')"
"('P35236', 'P27361')"
"('P16104', 'P29401')"
"('Q8IUC4', 'Q9UET6')"
"('O14744', 'O95863')"
"('Q13546', 'Q13748')"
"('P35626', 'Q8NH64')"
"('P61313', 'P50914')"
"('P07199', 'Q16637')"
"('Q13588', 'P19235')"
"('P60709', 'Q15942')"
"('P35900', 'Q9NYB9')"
"('P38936', 'Q13432')"
"('Q9HBH9', 'P62424')"
"('O15287', 'P07992')"
"('Q01968', 'P62820')"
"('Q9NX70', 'O95816')"
"('P35626', 'Q9NQN1')"
"('Q08050', 'Q92793')"
"('P04626', 'Q7Z6G8')"
"('O75569', 'Q15633')"
"('Q9Y6N6', 'P17301')"
"('Q15032', 'P54253')"
"('P22612', 'P08754')"
"('Q9UBB5', 'Q9BTC8')"
"('Q6P2Q9', 'Q15287')"
"('P08581', 'P46108')"
"('P63104', 'Q9UQC2')"
"('Q14683', 'Q01081')"
"('Q9UQC2', 'P62258')"
"('Q9Y3Q8', 'Q9NWS0')"
"('P27037', 'Q9UER7')"
"('P13569', 'Q14517')"
"('Q13557', 'P21333')"
"('Q9Y4K4', 'P06241')"
"('P55010', 'O15372')"
"('P30048', 'P16104')"
"('O00463', 'Q13114')"
"('Q9H8Y5', 'Q9UBS4')"
"('Q8NE35', 'P50616')"
"('Q9UKB1', 'Q00653')"
"('Q5SW24', 'O14640')"
"('Q96LZ3', 'P27482')"
"('P62987', 'Q9P2G9')"
"('Q15334', 'Q15700')"
"('Q5VTD9', 'Q96EP0')"
"('P53671', 'Q8TEW0')"
"('O00231', 'Q9H7U1')"
"('P56524', 'Q06413')"
"('Q9NVD7', 'P23229')"
"('P08729', 'P13987')"
"('Q8NC60', 'P11142')"
"('Q9HC29', 'P55957')"
"('Q14573', 'Q13554')"
"('Q14749', 'P49407')"
"('P04049', 'Q07889')"
"('P18428', 'P08571')"
"('Q8NEV4', 'Q9Y678')"
"('Q8N8B7', 'Q15834')"
"('O14576', 'Q9BVA1')"
"('P57678', 'P14678')"
"('P41159', 'Q01344')"
"('P36956', 'P52790')"
"('P50570', 'O60383')"
"('P10398', 'Q02833')"
"('P25398', 'P62273')"
"('Q13315', 'Q13362')"
"('Q8WVD3', 'Q16594')"
"('P61769', 'P04222')"
"('P15153', 'P05060')"
"('P29466', 'Q86W26')"
"('Q8TEW0', 'Q13485')"
"('O76081', 'P49286')"
"('Q99677', 'O14775')"
"('P68036', 'Q13489')"
"('P21583', 'P00533')"
"('Q9BXL5', 'P25205')"
"('Q13247', 'Q12986')"
"('P16333', 'O00254')"
"('Q13315', 'Q9UGK8')"
"('Q15349', 'Q99640')"
"('Q93074', 'Q9NVC6')"
"('P15259', 'P18206')"
"('O95049', 'P56856')"
"('P48023', 'O60504')"
"('Q9HC44', 'Q9UL03')"
"('Q9H8T0', 'P41227')"
"('P62258', 'Q8NDM7')"
"('P43403', 'P06127')"
"('P10767', 'P09619')"
"('P24864', 'P30260')"
"('O75525', 'Q8IUQ4')"
"('P78344', 'Q13490')"
"('Q13310', 'Q9NY30')"
"('Q6IA69', 'Q9NTM9')"
"('Q9UF56', 'Q49AN0')"
"('Q08881', 'P52292')"
"('Q12873', 'P15090')"
"('O43194', 'P49841')"
"('Q9NZN5', 'O95477')"
"('Q9UL18', 'Q15366')"
"('P35626', 'Q8NH09')"
"('P60022', 'Q12851')"
"('P61978', 'Q15637')"
"('Q9NWF9', 'Q02556')"
"('P40305', 'P42224')"
"('Q9UJX2', 'P24385')"
"('P04629', 'O14908')"
"('Q13330', 'Q9H334')"
"('P50150', 'Q9NQ66')"
"('Q9GZX7', 'O95433')"
"('Q9BVP2', 'Q9UL18')"
"('Q86UT6', 'Q13114')"
"('O15357', 'Q15811')"
"('P25788', 'Q9UET6')"
"('Q99576', 'O60244')"
"('Q9HC36', 'Q92956')"
"('Q02790', 'O14920')"
"('Q8TF65', 'Q15047')"
"('O75448', 'Q9BWU1')"
"('P31949', 'Q9Y4K3')"
"('O15111', 'P84022')"
"('Q96JJ3', 'Q14185')"
"('Q6PI98', 'Q9Y230')"
"('Q9UJV3', 'O15344')"
"('Q16537', 'Q13698')"
"('P06400', 'P27540')"
"('P42224', 'P52630')"
"('P62917', 'P50914')"
"('Q07889', 'P58107')"
"('P00558', 'Q8TDR0')"
"('P31947', 'Q00839')"
"('P24394', 'Q05513')"
"('P78527', 'P00519')"
"('O00339', 'Q01955')"
"('P98164', 'P11684')"
"('Q9HAW0', 'Q86Y56')"
"('Q15653', 'P05109')"
"('Q92692', 'P12931')"
"('P49137', 'Q9NX58')"
"('Q99878', 'Q9BY41')"
"('P10276', 'Q92831')"
"('Q6UXH1', 'P49841')"
"('Q96A08', 'Q9UBL3')"
"('Q9UM73', 'Q00987')"
"('O95295', 'Q99570')"
"('Q04206', 'P30153')"
"('O75665', 'P56537')"
"('Q8IXE1', 'P38405')"
"('Q9HC77', 'Q9NYY3')"
"('P03923', 'Q9P0J0')"
"('P35579', 'P20333')"
"('P63167', 'Q9NQX3')"
"('Q9NYJ8', 'O15111')"
"('Q8NC60', 'Q13322')"
"('Q9H1D9', 'Q5T3J3')"
"('P16104', 'P08758')"
"('P17612', 'P53667')"
"('P17612', 'Q8NFM4')"
"('P24522', 'Q92945')"
"('P05161', 'Q00978')"
"('Q15428', 'Q9BUJ2')"
"('P01106', 'P17980')"
"('Q9HCC8', 'Q70Z53')"
"('Q6FI13', 'Q96A08')"
"('P13797', 'P40337')"
"('Q13098', 'Q7L5N1')"
"('Q96L91', 'Q9H0E9')"
"('Q9H4A3', 'P23368')"
"('P35626', 'Q8NGQ3')"
"('Q99459', 'Q14008')"
"('Q15223', 'P12931')"
"('P52736', 'Q16659')"
"('P07942', 'P24043')"
"('P29350', 'Q9HC73')"
"('P78406', 'Q92621')"
"('Q96C19', 'P55211')"
"('Q5JR59', 'Q99661')"
"('Q9GZT6', 'P00491')"
"('P01127', 'P21802')"
"('P48736', 'P00533')"
"('Q99459', 'Q8N684')"
"('Q9UQF2', 'P04626')"
"('Q13573', 'Q9H223')"
"('Q13813', 'P05067')"
"('Q16665', 'P40763')"
"('P22362', 'P51677')"
"('O15111', 'Q04206')"
"('Q8IUQ4', 'P54259')"
"('P62987', 'Q02878')"
"('P16333', 'O75167')"
"('O15399', 'O95433')"
"('P26368', 'O75400')"
"('Q15047', 'O43261')"
"('Q9C0C9', 'Q9HD64')"
"('P39019', 'P62280')"
"('P36952', 'O14896')"
"('P05067', 'Q13564')"
"('Q9H267', 'Q99459')"
"('P31749', 'P18146')"
"('Q9NW61', 'Q9UBC3')"
"('O95696', 'Q92794')"
"('P41236', 'Q9UD71')"
"('Q9NXF8', 'Q99624')"
"('P34998', 'P04899')"
"('P56381', 'P06576')"
"('Q13315', 'Q86W50')"
"('P63173', 'P62913')"
"('P25942', 'Q99417')"
"('Q13753', 'Q16787')"
"('Q92753', 'Q96JE9')"
"('P49841', 'P39748')"
"('Q99972', 'P18146')"
"('Q9BXL7', 'Q13191')"
"('P26368', 'Q9BZE0')"
"('P22612', 'P30307')"
"('P38398', 'P19419')"
"('P04908', 'Q8WUI4')"
"('P26641', 'Q05397')"
"('O43524', 'Q15796')"
"('Q5UIP0', 'P51114')"
"('Q01892', 'P05412')"
"('P51948', 'Q5RL73')"
"('Q9Y272', 'Q9P2W3')"
"('406906', 'Q6WKZ4')"
"('P69905', 'P68871')"
"('Q96CW1', 'Q15831')"
"('P54132', 'Q13315')"
"('P41235', 'P84022')"
"('Q6PD62', 'P30876')"
"('P05771', 'O60266')"
"('P19784', 'P05230')"
"('P26022', 'Q15485')"
"('Q92993', 'Q9HAF1')"
"('O15031', 'Q14164')"
"('P43026', 'P27037')"
"('Q9H324', 'P16220')"
"('O75925', 'Q13426')"
"('Q9UHY7', 'P63279')"
"('Q14653', 'P37198')"
"('P45985', 'P78527')"
"('P13611', 'P23142')"
"('O00144', 'Q9NQ66')"
"('P62807', 'O15315')"
"('Q9UQM7', 'Q9UBN1')"
"('P68104', 'Q05516')"
"('Q15329', 'O15392')"
"('P28482', 'P01375')"
"('Q9UJY5', 'Q7Z3U7')"
"('Q8N2W9', 'Q14974')"
"('O96000', 'O95299')"
"('Q9Y572', 'P34931')"
"('Q13535', 'Q96B97')"
"('Q16566', 'Q09472')"
"('Q15796', 'Q9UJ70')"
"('P46779', 'Q9UNX3')"
"('Q96JH8', 'O15121')"
"('Q9H1Y0', 'P09936')"
"('Q9UBM7', 'Q13418')"
"('Q9H334', 'Q13330')"
"('P0CG48', 'Q96QV6')"
"('343477', 'P31749')"
"('P16104', 'P07910')"
"('Q9NRF2', 'P00533')"
"('Q9UJU2', 'Q9Y265')"
"('P04183', 'Q8IVF5')"
"('Q9HCD5', 'Q15714')"
"('P41134', 'P16220')"
"('Q5T4F7', 'Q9H461')"
"('P40933', 'P14784')"
"('Q9H0H5', 'Q16695')"
"('Q16875', 'P17252')"
"('P17612', 'P50552')"
"('P0CG48', 'P18206')"
"('Q92783', 'P0CG48')"
"('P05997', 'P26012')"
"('O75380', 'Q16718')"
"('P21452', 'P50148')"
"('P18754', 'Q9H6Z4')"
"('P17275', 'P17535')"
"('P18847', 'Q15717')"
"('Q9Y6Q9', 'Q05397')"
"('P57678', 'Q9Y6X2')"
"('Q13163', 'Q05513')"
"('Q8N6Y0', 'Q9UPT5')"
"('Q92730', 'O75914')"
"('P02794', 'Q9H0E2')"
"('Q09028', 'Q8NHZ7')"
"('P07910', 'P01127')"
"('P58107', 'P22392')"
"('Q76N89', 'O14640')"
"('P49841', 'O43889')"
"('Q16828', 'P53779')"
"('P67809', '440264')"
"('P12236', 'Q9UL18')"
"('O75159', 'Q6UXL0')"
"('P10276', 'P29590')"
"('P50151', 'P28482')"
"('Q15303', 'P62987')"
"('Q9H0E9', 'Q13315')"
"('P52735', 'Q8NFC6')"
"('P51654', 'O14904')"
"('Q8NAC3', 'Q96PD4')"
"('Q9Y297', 'P49841')"
"('P30450', 'P43627')"
"('Q99684', 'Q3ZCQ8')"
"('Q13227', 'Q96EA4')"
"('P01106', 'P18075')"
"('Q01970', 'Q8TEW0')"
"('P27694', 'Q8TD31')"
"('P02751', 'P29279')"
"('P19525', 'P46087')"
"('P46937', 'Q15561')"
"('P30154', 'P52630')"
